Barrio,Uso,Fecha (aaaa/mm/dd),Consumo (litros),Nº Contratos
40-CABO DE LAS HUERTAS,NO DOMESTICO,2022/02/28,"7,060,002",353
40-CABO DE LAS HUERTAS,DOMESTICO,2022/03/31,"24,473,622","3,530"
40-CABO DE LAS HUERTAS,NO DOMESTICO,2022/03/31,"6,749,695",353
40-CABO DE LAS HUERTAS,DOMESTICO,2022/04/30,"26,418,933","3,462"
40-CABO DE LAS HUERTAS,NO DOMESTICO,2022/04/30,"6,929,504",346
40-CABO DE LAS HUERTAS,DOMESTICO,2022/05/31,"28,336,260","3,545"
40-CABO DE LAS HUERTAS,NO DOMESTICO,2022/05/31,"8,950,101",354
40-CABO DE LAS HUERTAS,DOMESTICO,2022/06/30,"30,821,640","3,541"
40-CABO DE LAS HUERTAS,NO DOMESTICO,2022/06/30,"9,785,107",354
40-CABO DE LAS HUERTAS,DOMESTICO,2022/07/31,"34,035,910","3,574"
40-CABO DE LAS HUERTAS,NO DOMESTICO,2022/07/31,"10,582,242",357
40-CABO DE LAS HUERTAS,DOMESTICO,2022/08/31,"33,417,236","3,519"
40-CABO DE LAS HUERTAS,NO DOMESTICO,2022/08/31,"10,489,483",351
40-CABO DE LAS HUERTAS,DOMESTICO,2022/09/30,"28,913,776","3,548"
40-CABO DE LAS HUERTAS,NO DOMESTICO,2022/09/30,"8,627,359",354
40-CABO DE LAS HUERTAS,DOMESTICO,2022/10/31,"26,819,497","3,589"
40-CABO DE LAS HUERTAS,NO DOMESTICO,2022/10/31,"8,944,687",358
40-CABO DE LAS HUERTAS,DOMESTICO,2022/11/30,"22,460,096","3,642"
40-CABO DE LAS HUERTAS,NO DOMESTICO,2022/11/30,"7,069,466",364
40-CABO DE LAS HUERTAS,DOMESTICO,2022/12/31,"22,956,871","3,662"
40-CABO DE LAS HUERTAS,NO DOMESTICO,2022/12/31,"7,484,063",366
40-CABO DE LAS HUERTAS,DOMESTICO,2023/01/31,"24,768,032","3,696"
40-CABO DE LAS HUERTAS,NO DOMESTICO,2023/01/31,"7,566,303",369
40-CABO DE LAS HUERTAS,DOMESTICO,2023/02/28,"24,417,417","3,673"
40-CABO DE LAS HUERTAS,NO DOMESTICO,2023/02/28,"7,333,238",367
40-CABO DE LAS HUERTAS,DOMESTICO,2023/03/31,"27,916,264","3,634"
40-CABO DE LAS HUERTAS,NO DOMESTICO,2023/03/31,"7,817,925",363
40-CABO DE LAS HUERTAS,DOMESTICO,2023/04/30,"28,528,123","3,711"
40-CABO DE LAS HUERTAS,NO DOMESTICO,2023/04/30,"7,598,319",371
40-CABO DE LAS HUERTAS,DOMESTICO,2023/05/31,"26,678,120","3,680"
40-CABO DE LAS HUERTAS,NO DOMESTICO,2023/05/31,"8,403,933",368
40-CABO DE LAS HUERTAS,DOMESTICO,2023/06/30,"31,852,456","3,709"
40-CABO DE LAS HUERTAS,NO DOMESTICO,2023/06/30,"9,626,767",370
40-CABO DE LAS HUERTAS,DOMESTICO,2023/07/31,"34,331,207","3,757"
40-CABO DE LAS HUERTAS,NO DOMESTICO,2023/07/31,"9,409,312",375
40-CABO DE LAS HUERTAS,DOMESTICO,2023/08/31,"37,689,611","3,751"
40-CABO DE LAS HUERTAS,NO DOMESTICO,2023/08/31,"11,307,211",375
40-CABO DE LAS HUERTAS,DOMESTICO,2023/09/30,"32,968,578","3,745"
40-CABO DE LAS HUERTAS,NO DOMESTICO,2023/09/30,"9,290,665",374
40-CABO DE LAS HUERTAS,DOMESTICO,2023/10/31,"28,892,088","3,703"
40-CABO DE LAS HUERTAS,NO DOMESTICO,2023/10/31,"9,828,063",370
40-CABO DE LAS HUERTAS,DOMESTICO,2023/11/30,"23,661,229","3,750"
40-CABO DE LAS HUERTAS,NO DOMESTICO,2023/11/30,"8,226,760",375
40-CABO DE LAS HUERTAS,DOMESTICO,2023/12/31,"22,506,729","3,722"
40-CABO DE LAS HUERTAS,NO DOMESTICO,2023/12/31,"6,933,209",372
40-CABO DE LAS HUERTAS,DOMESTICO,2024/01/31,"25,299,261","3,806"
40-CABO DE LAS HUERTAS,NO DOMESTICO,2024/01/31,"7,829,315",380
40-CABO DE LAS HUERTAS,DOMESTICO,2024/02/29,"24,989,051","3,778"
40-CABO DE LAS HUERTAS,NO DOMESTICO,2024/02/29,"7,814,869",377
40-CABO DE LAS HUERTAS,DOMESTICO,2024/03/31,"25,859,224","3,684"
40-CABO DE LAS HUERTAS,NO DOMESTICO,2024/03/31,"7,898,951",368
40-CABO DE LAS HUERTAS,DOMESTICO,2024/04/30,"28,614,753","3,743"
40-CABO DE LAS HUERTAS,NO DOMESTICO,2024/04/30,"8,437,236",374
40-CABO DE LAS HUERTAS,DOMESTICO,2024/05/31,"33,681,416","3,855"
40-CABO DE LAS HUERTAS,NO DOMESTICO,2024/05/31,"9,715,271",385
40-CABO DE LAS HUERTAS,DOMESTICO,2024/06/30,"33,496,839","3,799"
40-CABO DE LAS HUERTAS,NO DOMESTICO,2024/06/30,"9,663,005",379
40-CABO DE LAS HUERTAS,DOMESTICO,2024/07/31,"34,463,720","3,821"
40-CABO DE LAS HUERTAS,NO DOMESTICO,2024/07/31,"9,401,490",382
40-CABO DE LAS HUERTAS,DOMESTICO,2024/08/31,"36,308,023","3,847"
40-CABO DE LAS HUERTAS,NO DOMESTICO,2024/08/31,"10,172,987",384
40-CABO DE LAS HUERTAS,DOMESTICO,2024/09/30,"30,895,296","3,867"
40-CABO DE LAS HUERTAS,NO DOMESTICO,2024/09/30,"9,439,190",386
40-CABO DE LAS HUERTAS,DOMESTICO,2024/10/31,"28,433,383","3,875"
40-CABO DE LAS HUERTAS,NO DOMESTICO,2024/10/31,"8,828,923",387
40-CABO DE LAS HUERTAS,DOMESTICO,2024/11/30,"25,081,967","3,838"
40-CABO DE LAS HUERTAS,NO DOMESTICO,2024/11/30,"7,385,243",383
40-CABO DE LAS HUERTAS,DOMESTICO,2024/12/31,"23,413,360","3,841"
40-CABO DE LAS HUERTAS,NO DOMESTICO,2024/12/31,"6,152,205",384
41-PLAYA DE SAN JUAN,DOMESTICO,2022/01/31,"66,996,399","9,751"
41-PLAYA DE SAN JUAN,NO DOMESTICO,2022/01/31,"19,684,985",975
41-PLAYA DE SAN JUAN,DOMESTICO,2022/02/28,"70,534,380","9,805"
41-PLAYA DE SAN JUAN,NO DOMESTICO,2022/02/28,"21,960,720",980
41-PLAYA DE SAN JUAN,DOMESTICO,2022/03/31,"74,947,097","9,944"
41-PLAYA DE SAN JUAN,NO DOMESTICO,2022/03/31,"20,311,721",994
41-PLAYA DE SAN JUAN,DOMESTICO,2022/04/30,"78,290,415","9,786"
41-PLAYA DE SAN JUAN,NO DOMESTICO,2022/04/30,"22,811,879",978
41-PLAYA DE SAN JUAN,DOMESTICO,2022/05/31,"81,512,226","9,842"
41-PLAYA DE SAN JUAN,NO DOMESTICO,2022/05/31,"23,556,573",984
41-PLAYA DE SAN JUAN,DOMESTICO,2022/06/30,"239,898,984","9,964"
41-PLAYA DE SAN JUAN,NO DOMESTICO,2022/06/30,"69,563,891",996
41-PLAYA DE SAN JUAN,DOMESTICO,2022/07/31,"240,030,635","9,885"
41-PLAYA DE SAN JUAN,NO DOMESTICO,2022/07/31,"75,272,734",988
41-PLAYA DE SAN JUAN,DOMESTICO,2022/08/31,"245,789,319","9,830"
41-PLAYA DE SAN JUAN,NO DOMESTICO,2022/08/31,"74,821,225",983
41-PLAYA DE SAN JUAN,DOMESTICO,2022/09/30,"94,521,748","10,299"
41-PLAYA DE SAN JUAN,NO DOMESTICO,2022/09/30,"26,056,015","1,029"
41-PLAYA DE SAN JUAN,DOMESTICO,2022/10/31,"73,625,768","10,055"
41-PLAYA DE SAN JUAN,NO DOMESTICO,2022/10/31,"21,934,396","1,005"
41-PLAYA DE SAN JUAN,DOMESTICO,2022/11/30,"75,553,283","10,012"
41-PLAYA DE SAN JUAN,NO DOMESTICO,2022/11/30,"21,665,186","1,001"
41-PLAYA DE SAN JUAN,DOMESTICO,2022/12/31,"65,825,900","10,111"
41-PLAYA DE SAN JUAN,NO DOMESTICO,2022/12/31,"22,492,620","1,011"
41-PLAYA DE SAN JUAN,DOMESTICO,2023/01/31,"77,007,107","10,121"
41-PLAYA DE SAN JUAN,NO DOMESTICO,2023/01/31,"24,604,392","1,012"
41-PLAYA DE SAN JUAN,DOMESTICO,2023/02/28,"75,173,319","10,229"
41-PLAYA DE SAN JUAN,NO DOMESTICO,2023/02/28,"23,242,001","1,022"
41-PLAYA DE SAN JUAN,DOMESTICO,2023/03/31,"76,982,739","10,022"
41-PLAYA DE SAN JUAN,NO DOMESTICO,2023/03/31,"24,651,403","1,002"
41-PLAYA DE SAN JUAN,DOMESTICO,2023/04/30,"78,037,955","10,236"
41-PLAYA DE SAN JUAN,NO DOMESTICO,2023/04/30,"23,299,572","1,023"
41-PLAYA DE SAN JUAN,DOMESTICO,2023/05/31,"98,192,586","10,437"
41-PLAYA DE SAN JUAN,NO DOMESTICO,2023/05/31,"29,291,996","1,043"
41-PLAYA DE SAN JUAN,DOMESTICO,2023/06/30,"221,568,669","10,393"
41-PLAYA DE SAN JUAN,NO DOMESTICO,2023/06/30,"61,536,848","1,039"
41-PLAYA DE SAN JUAN,DOMESTICO,2023/07/31,"261,052,846","10,482"
41-PLAYA DE SAN JUAN,NO DOMESTICO,2023/07/31,"76,422,702","1,048"
41-PLAYA DE SAN JUAN,DOMESTICO,2023/08/31,"323,135,126","10,545"
41-PLAYA DE SAN JUAN,NO DOMESTICO,2023/08/31,"95,661,723","1,054"
41-PLAYA DE SAN JUAN,DOMESTICO,2023/09/30,"86,827,715","10,416"
41-PLAYA DE SAN JUAN,NO DOMESTICO,2023/09/30,"29,109,269","1,041"
41-PLAYA DE SAN JUAN,DOMESTICO,2023/10/31,"83,684,180","10,302"
41-PLAYA DE SAN JUAN,NO DOMESTICO,2023/10/31,"22,896,963","1,030"
41-PLAYA DE SAN JUAN,DOMESTICO,2023/11/30,"71,828,670","10,389"
41-PLAYA DE SAN JUAN,NO DOMESTICO,2023/11/30,"20,482,932","1,038"
41-PLAYA DE SAN JUAN,DOMESTICO,2023/12/31,"68,163,001","10,423"
41-PLAYA DE SAN JUAN,NO DOMESTICO,2023/12/31,"21,805,883","1,042"
41-PLAYA DE SAN JUAN,DOMESTICO,2024/01/31,"73,266,189","10,397"
41-PLAYA DE SAN JUAN,NO DOMESTICO,2024/01/31,"24,105,262","1,039"
41-PLAYA DE SAN JUAN,DOMESTICO,2024/02/29,"72,936,924","10,484"
41-PLAYA DE SAN JUAN,NO DOMESTICO,2024/02/29,"21,469,352","1,048"
41-PLAYA DE SAN JUAN,DOMESTICO,2024/03/31,"84,004,660","10,680"
41-PLAYA DE SAN JUAN,NO DOMESTICO,2024/03/31,"24,130,410","1,068"
41-PLAYA DE SAN JUAN,DOMESTICO,2024/04/30,"82,447,108","10,641"
41-PLAYA DE SAN JUAN,NO DOMESTICO,2024/04/30,"26,079,908","1,064"
41-PLAYA DE SAN JUAN,DOMESTICO,2024/05/31,"92,978,186","10,663"
41-PLAYA DE SAN JUAN,NO DOMESTICO,2024/05/31,"26,014,850","1,066"
41-PLAYA DE SAN JUAN,DOMESTICO,2024/06/30,"281,750,617","10,565"
41-PLAYA DE SAN JUAN,NO DOMESTICO,2024/06/30,"80,177,737","1,056"
41-PLAYA DE SAN JUAN,DOMESTICO,2024/07/31,"237,537,385","10,726"
41-PLAYA DE SAN JUAN,NO DOMESTICO,2024/07/31,"71,044,388","1,072"
41-PLAYA DE SAN JUAN,DOMESTICO,2024/08/31,"243,071,203","10,622"
41-PLAYA DE SAN JUAN,NO DOMESTICO,2024/08/31,"74,611,877","1,062"
41-PLAYA DE SAN JUAN,DOMESTICO,2024/09/30,"85,889,199","10,722"
41-PLAYA DE SAN JUAN,NO DOMESTICO,2024/09/30,"21,391,283","1,072"
41-PLAYA DE SAN JUAN,DOMESTICO,2024/10/31,"88,035,112","10,710"
41-PLAYA DE SAN JUAN,NO DOMESTICO,2024/10/31,"20,605,488","1,071"
41-PLAYA DE SAN JUAN,DOMESTICO,2024/11/30,"75,530,895","10,750"
41-PLAYA DE SAN JUAN,NO DOMESTICO,2024/11/30,"25,175,966","1,075"
41-PLAYA DE SAN JUAN,DOMESTICO,2024/12/31,"73,948,142","10,791"
41-PLAYA DE SAN JUAN,NO DOMESTICO,2024/12/31,"22,433,060","1,079"
54-POLIGONO VALLONGA,DOMESTICO,2022/01/31,"8,282,776",782
54-POLIGONO VALLONGA,NO DOMESTICO,2022/01/31,"2,521,186",78
54-POLIGONO VALLONGA,DOMESTICO,2022/02/28,"10,182,241",806
54-POLIGONO VALLONGA,NO DOMESTICO,2022/02/28,"2,526,421",80
54-POLIGONO VALLONGA,DOMESTICO,2022/03/31,"9,191,174",818
54-POLIGONO VALLONGA,NO DOMESTICO,2022/03/31,"2,793,147",81
54-POLIGONO VALLONGA,DOMESTICO,2022/04/30,"9,466,839",806
54-POLIGONO VALLONGA,NO DOMESTICO,2022/04/30,"2,690,405",80
54-POLIGONO VALLONGA,DOMESTICO,2022/05/31,"9,725,219",812
54-POLIGONO VALLONGA,NO DOMESTICO,2022/05/31,"3,085,137",81
54-POLIGONO VALLONGA,DOMESTICO,2022/06/30,"10,794,808",808
54-POLIGONO VALLONGA,NO DOMESTICO,2022/06/30,"3,090,945",80
54-POLIGONO VALLONGA,DOMESTICO,2022/07/31,"12,029,162",824
54-POLIGONO VALLONGA,NO DOMESTICO,2022/07/31,"3,694,213",82
54-POLIGONO VALLONGA,DOMESTICO,2022/08/31,"12,307,787",810
54-POLIGONO VALLONGA,NO DOMESTICO,2022/08/31,"3,894,826",81
54-POLIGONO VALLONGA,DOMESTICO,2022/09/30,"10,899,078",833
54-POLIGONO VALLONGA,NO DOMESTICO,2022/09/30,"3,432,223",83
54-POLIGONO VALLONGA,DOMESTICO,2022/10/31,"10,293,061",822
54-POLIGONO VALLONGA,NO DOMESTICO,2022/10/31,"2,903,261",82
54-POLIGONO VALLONGA,DOMESTICO,2022/11/30,"8,669,018",829
54-POLIGONO VALLONGA,NO DOMESTICO,2022/11/30,"2,559,261",82
54-POLIGONO VALLONGA,DOMESTICO,2022/12/31,"8,240,312",827
54-POLIGONO VALLONGA,NO DOMESTICO,2022/12/31,"2,428,377",82
54-POLIGONO VALLONGA,DOMESTICO,2023/01/31,"9,134,017",830
54-POLIGONO VALLONGA,NO DOMESTICO,2023/01/31,"2,956,231",83
54-POLIGONO VALLONGA,DOMESTICO,2023/02/28,"8,647,720",838
54-POLIGONO VALLONGA,NO DOMESTICO,2023/02/28,"2,386,753",83
54-POLIGONO VALLONGA,DOMESTICO,2023/03/31,"10,007,350",841
54-POLIGONO VALLONGA,NO DOMESTICO,2023/03/31,"3,351,915",84
54-POLIGONO VALLONGA,DOMESTICO,2023/04/30,"9,857,547",831
54-POLIGONO VALLONGA,NO DOMESTICO,2023/04/30,"2,566,301",83
54-POLIGONO VALLONGA,DOMESTICO,2023/05/31,"11,360,824",835
54-POLIGONO VALLONGA,NO DOMESTICO,2023/05/31,"3,261,405",83
54-POLIGONO VALLONGA,DOMESTICO,2023/06/30,"11,851,229",845
54-POLIGONO VALLONGA,NO DOMESTICO,2023/06/30,"3,625,957",84
54-POLIGONO VALLONGA,DOMESTICO,2023/07/31,"12,563,298",834
54-POLIGONO VALLONGA,NO DOMESTICO,2023/07/31,"2,853,353",83
54-POLIGONO VALLONGA,DOMESTICO,2023/08/31,"11,348,840",844
54-POLIGONO VALLONGA,NO DOMESTICO,2023/08/31,"3,715,438",84
54-POLIGONO VALLONGA,DOMESTICO,2023/09/30,"11,535,834",854
54-POLIGONO VALLONGA,NO DOMESTICO,2023/09/30,"3,863,674",85
54-POLIGONO VALLONGA,DOMESTICO,2023/10/31,"10,767,032",842
54-POLIGONO VALLONGA,NO DOMESTICO,2023/10/31,"3,462,751",84
54-POLIGONO VALLONGA,DOMESTICO,2023/11/30,"9,485,666",850
54-POLIGONO VALLONGA,NO DOMESTICO,2023/11/30,"2,593,845",85
54-POLIGONO VALLONGA,DOMESTICO,2023/12/31,"8,090,406",848
54-POLIGONO VALLONGA,NO DOMESTICO,2023/12/31,"2,302,482",84
54-POLIGONO VALLONGA,DOMESTICO,2024/01/31,"9,189,382",849
54-POLIGONO VALLONGA,NO DOMESTICO,2024/01/31,"2,671,106",84
54-POLIGONO VALLONGA,DOMESTICO,2024/02/29,"8,843,132",862
54-POLIGONO VALLONGA,NO DOMESTICO,2024/02/29,"2,261,284",86
54-POLIGONO VALLONGA,DOMESTICO,2024/03/31,"8,907,852",864
54-POLIGONO VALLONGA,NO DOMESTICO,2024/03/31,"2,645,378",86
54-POLIGONO VALLONGA,DOMESTICO,2024/04/30,"11,253,087",853
54-POLIGONO VALLONGA,NO DOMESTICO,2024/04/30,"3,609,323",85
54-POLIGONO VALLONGA,DOMESTICO,2024/05/31,"11,960,069",868
54-POLIGONO VALLONGA,NO DOMESTICO,2024/05/31,"3,314,262",86
54-POLIGONO VALLONGA,DOMESTICO,2024/06/30,"12,485,179",873
54-POLIGONO VALLONGA,NO DOMESTICO,2024/06/30,"3,811,522",87
54-POLIGONO VALLONGA,DOMESTICO,2024/07/31,"13,714,543",882
54-POLIGONO VALLONGA,NO DOMESTICO,2024/07/31,"4,199,851",88
54-POLIGONO VALLONGA,DOMESTICO,2024/08/31,"11,999,968",861
54-POLIGONO VALLONGA,NO DOMESTICO,2024/08/31,"3,560,510",86
54-POLIGONO VALLONGA,DOMESTICO,2024/09/30,"10,922,215",877
54-POLIGONO VALLONGA,NO DOMESTICO,2024/09/30,"3,877,645",87
54-POLIGONO VALLONGA,DOMESTICO,2024/10/31,"10,793,614",891
54-POLIGONO VALLONGA,NO DOMESTICO,2024/10/31,"3,253,090",89
54-POLIGONO VALLONGA,DOMESTICO,2024/11/30,"8,840,443",879
54-POLIGONO VALLONGA,NO DOMESTICO,2024/11/30,"2,641,248",87
54-POLIGONO VALLONGA,DOMESTICO,2024/12/31,"8,176,941",886
54-POLIGONO VALLONGA,NO DOMESTICO,2024/12/31,"2,501,607",88
55-PUERTO,DOMESTICO,2022/01/31,"4,601,975",399
55-PUERTO,NO DOMESTICO,2022/01/31,"1,256,567",39
55-PUERTO,DOMESTICO,2022/02/28,"5,763,903",399
55-PUERTO,NO DOMESTICO,2022/02/28,"1,765,420",39
55-PUERTO,DOMESTICO,2022/03/31,"5,794,731",397
55-PUERTO,NO DOMESTICO,2022/03/31,"1,496,372",39
55-PUERTO,DOMESTICO,2022/04/30,"5,961,189",407
55-PUERTO,NO DOMESTICO,2022/04/30,"1,744,432",40
55-PUERTO,DOMESTICO,2022/05/31,"6,214,532",410
55-PUERTO,NO DOMESTICO,2022/05/31,"1,655,981",41
55-PUERTO,DOMESTICO,2022/06/30,"7,503,443",403
55-PUERTO,NO DOMESTICO,2022/06/30,"1,962,704",40
55-PUERTO,DOMESTICO,2022/07/31,"7,239,180",395
55-PUERTO,NO DOMESTICO,2022/07/31,"2,238,909",39
55-PUERTO,DOMESTICO,2022/08/31,"7,382,873",413
55-PUERTO,NO DOMESTICO,2022/08/31,"2,126,402",41
55-PUERTO,DOMESTICO,2022/09/30,"6,192,389",414
55-PUERTO,NO DOMESTICO,2022/09/30,"1,782,584",41
55-PUERTO,DOMESTICO,2022/10/31,"6,177,402",411
55-PUERTO,NO DOMESTICO,2022/10/31,"1,773,312",41
55-PUERTO,DOMESTICO,2022/11/30,"4,761,774",412
55-PUERTO,NO DOMESTICO,2022/11/30,"1,346,736",41
55-PUERTO,DOMESTICO,2022/12/31,"4,853,794",415
55-PUERTO,NO DOMESTICO,2022/12/31,"1,445,382",41
55-PUERTO,DOMESTICO,2023/01/31,"5,213,155",416
55-PUERTO,NO DOMESTICO,2023/01/31,"1,562,409",41
55-PUERTO,DOMESTICO,2023/02/28,"5,369,154",411
55-PUERTO,NO DOMESTICO,2023/02/28,"1,685,268",41
55-PUERTO,DOMESTICO,2023/03/31,"5,767,984",417
55-PUERTO,NO DOMESTICO,2023/03/31,"1,731,865",41
55-PUERTO,DOMESTICO,2023/04/30,"5,654,268",420
55-PUERTO,NO DOMESTICO,2023/04/30,"1,853,569",42
55-PUERTO,DOMESTICO,2023/05/31,"6,899,117",417
55-PUERTO,NO DOMESTICO,2023/05/31,"2,229,902",41
55-PUERTO,DOMESTICO,2023/06/30,"7,067,867",414
55-PUERTO,NO DOMESTICO,2023/06/30,"2,051,400",41
55-PUERTO,DOMESTICO,2023/07/31,"8,517,378",418
55-PUERTO,NO DOMESTICO,2023/07/31,"2,334,522",41
55-PUERTO,DOMESTICO,2023/08/31,"7,764,546",420
55-PUERTO,NO DOMESTICO,2023/08/31,"2,105,344",42
55-PUERTO,DOMESTICO,2023/09/30,"7,073,521",422
55-PUERTO,NO DOMESTICO,2023/09/30,"2,055,759",42
55-PUERTO,DOMESTICO,2023/10/31,"6,067,838",424
55-PUERTO,NO DOMESTICO,2023/10/31,"1,584,709",42
55-PUERTO,DOMESTICO,2023/11/30,"6,130,975",427
55-PUERTO,NO DOMESTICO,2023/11/30,"1,811,803",42
55-PUERTO,DOMESTICO,2023/12/31,"5,446,738",428
55-PUERTO,NO DOMESTICO,2023/12/31,"1,440,651",42
55-PUERTO,DOMESTICO,2024/01/31,"5,602,358",435
55-PUERTO,NO DOMESTICO,2024/01/31,"1,878,280",43
55-PUERTO,DOMESTICO,2024/02/29,"6,148,766",427
55-PUERTO,NO DOMESTICO,2024/02/29,"1,926,904",42
55-PUERTO,DOMESTICO,2024/03/31,"6,242,449",433
55-PUERTO,NO DOMESTICO,2024/03/31,"1,822,783",43
55-PUERTO,DOMESTICO,2024/04/30,"6,601,002",437
55-PUERTO,NO DOMESTICO,2024/04/30,"1,641,940",43
55-PUERTO,DOMESTICO,2024/05/31,"6,885,220",429
55-PUERTO,NO DOMESTICO,2024/05/31,"2,072,383",42
55-PUERTO,DOMESTICO,2024/06/30,"8,149,994",434
55-PUERTO,NO DOMESTICO,2024/06/30,"2,044,345",43
55-PUERTO,DOMESTICO,2024/07/31,"7,431,900",436
55-PUERTO,NO DOMESTICO,2024/07/31,"2,332,529",43
55-PUERTO,DOMESTICO,2024/08/31,"8,146,199",436
55-PUERTO,NO DOMESTICO,2024/08/31,"2,243,656",43
55-PUERTO,DOMESTICO,2024/09/30,"7,690,224",443
55-PUERTO,NO DOMESTICO,2024/09/30,"2,398,416",44
55-PUERTO,DOMESTICO,2024/10/31,"6,640,399",439
55-PUERTO,NO DOMESTICO,2024/10/31,"1,840,931",43
55-PUERTO,DOMESTICO,2024/11/30,"6,344,163",444
55-PUERTO,NO DOMESTICO,2024/11/30,"2,047,645",44
55-PUERTO,DOMESTICO,2024/12/31,"5,497,277",439
55-PUERTO,NO DOMESTICO,2024/12/31,"1,448,260",43
56-DISPERSOS,DOMESTICO,2022/01/31,"1,257,834",603
56-DISPERSOS,NO DOMESTICO,2022/01/31,"319,307",60
56-DISPERSOS,DOMESTICO,2022/02/28,"1,236,767",594
56-DISPERSOS,NO DOMESTICO,2022/02/28,"359,661",59
56-DISPERSOS,DOMESTICO,2022/03/31,"1,385,308",596
56-DISPERSOS,NO DOMESTICO,2022/03/31,"419,685",59
56-DISPERSOS,DOMESTICO,2022/04/30,"1,394,820",604
56-DISPERSOS,NO DOMESTICO,2022/04/30,"450,548",60
56-DISPERSOS,DOMESTICO,2022/05/31,"1,560,596",617
56-DISPERSOS,NO DOMESTICO,2022/05/31,"440,199",61
56-DISPERSOS,DOMESTICO,2022/06/30,"1,699,376",611
56-DISPERSOS,NO DOMESTICO,2022/06/30,"503,302",61
56-DISPERSOS,DOMESTICO,2022/07/31,"1,668,861",615
56-DISPERSOS,NO DOMESTICO,2022/07/31,"548,960",61
56-DISPERSOS,DOMESTICO,2022/08/31,"1,757,935",613
56-DISPERSOS,NO DOMESTICO,2022/08/31,"521,053",61
56-DISPERSOS,DOMESTICO,2022/09/30,"1,480,649",614
56-DISPERSOS,NO DOMESTICO,2022/09/30,"494,078",61
56-DISPERSOS,DOMESTICO,2022/10/31,"1,480,923",616
56-DISPERSOS,NO DOMESTICO,2022/10/31,"473,440",61
56-DISPERSOS,DOMESTICO,2022/11/30,"1,320,981",611
56-DISPERSOS,NO DOMESTICO,2022/11/30,"387,174",61
56-DISPERSOS,DOMESTICO,2022/12/31,"1,097,416",624
56-DISPERSOS,NO DOMESTICO,2022/12/31,"324,521",62
56-DISPERSOS,DOMESTICO,2023/01/31,"1,285,884",617
56-DISPERSOS,NO DOMESTICO,2023/01/31,"395,730",61
56-DISPERSOS,DOMESTICO,2023/02/28,"1,260,775",619
56-DISPERSOS,NO DOMESTICO,2023/02/28,"369,433",61
56-DISPERSOS,DOMESTICO,2023/03/31,"1,470,735",619
56-DISPERSOS,NO DOMESTICO,2023/03/31,"421,962",61
56-DISPERSOS,DOMESTICO,2023/04/30,"1,434,208",609
56-DISPERSOS,NO DOMESTICO,2023/04/30,"388,684",60
56-DISPERSOS,DOMESTICO,2023/05/31,"1,505,178",619
56-DISPERSOS,NO DOMESTICO,2023/05/31,"448,883",61
56-DISPERSOS,DOMESTICO,2023/06/30,"1,835,109",638
56-DISPERSOS,NO DOMESTICO,2023/06/30,"517,252",63
56-DISPERSOS,DOMESTICO,2023/07/31,"1,861,271",635
56-DISPERSOS,NO DOMESTICO,2023/07/31,"523,200",63
56-DISPERSOS,DOMESTICO,2023/08/31,"1,675,050",627
56-DISPERSOS,NO DOMESTICO,2023/08/31,"481,404",62
56-DISPERSOS,DOMESTICO,2023/09/30,"1,670,928",636
56-DISPERSOS,NO DOMESTICO,2023/09/30,"480,025",63
56-DISPERSOS,DOMESTICO,2023/10/31,"1,531,670",632
56-DISPERSOS,NO DOMESTICO,2023/10/31,"409,782",63
56-DISPERSOS,DOMESTICO,2023/11/30,"1,291,970",644
56-DISPERSOS,NO DOMESTICO,2023/11/30,"361,997",64
56-DISPERSOS,DOMESTICO,2023/12/31,"1,212,594",632
56-DISPERSOS,NO DOMESTICO,2023/12/31,"390,921",63
56-DISPERSOS,DOMESTICO,2024/01/31,"1,382,310",646
56-DISPERSOS,NO DOMESTICO,2024/01/31,"428,002",64
56-DISPERSOS,DOMESTICO,2024/02/29,"1,325,169",638
56-DISPERSOS,NO DOMESTICO,2024/02/29,"368,063",63
56-DISPERSOS,DOMESTICO,2024/03/31,"1,401,892",654
56-DISPERSOS,NO DOMESTICO,2024/03/31,"447,880",65
56-DISPERSOS,DOMESTICO,2024/04/30,"1,710,569",653
56-DISPERSOS,NO DOMESTICO,2024/04/30,"494,071",65
56-DISPERSOS,DOMESTICO,2024/05/31,"1,888,557",654
56-DISPERSOS,NO DOMESTICO,2024/05/31,"535,278",65
56-DISPERSOS,DOMESTICO,2024/06/30,"1,647,237",642
56-DISPERSOS,NO DOMESTICO,2024/06/30,"520,720",64
56-DISPERSOS,DOMESTICO,2024/07/31,"1,890,145",642
56-DISPERSOS,NO DOMESTICO,2024/07/31,"585,053",64
56-DISPERSOS,DOMESTICO,2024/08/31,"1,961,627",656
56-DISPERSOS,NO DOMESTICO,2024/08/31,"593,475",65
56-DISPERSOS,DOMESTICO,2024/09/30,"1,672,005",665
56-DISPERSOS,NO DOMESTICO,2024/09/30,"470,867",66
56-DISPERSOS,DOMESTICO,2024/10/31,"1,602,058",654
56-DISPERSOS,NO DOMESTICO,2024/10/31,"512,086",65
56-DISPERSOS,DOMESTICO,2024/11/30,"1,483,115",663
56-DISPERSOS,NO DOMESTICO,2024/11/30,"401,179",66
56-DISPERSOS,DOMESTICO,2024/12/31,"1,425,337",673
56-DISPERSOS,NO DOMESTICO,2024/12/31,"450,747",67
TABARCA,DOMESTICO,2022/01/31,"791,287",203
