EXPLOTACION,FECHA,MOTIVO_CAMBIO,EMPLAZAMIENTO,CALIBRE
ALICANTE,2020-10-16,CM-CAMBIO CLASE O MODELO,ARQUETA,20
ALICANTE,2020-10-16,ED-CAMBIO POR EDAD,FACHADA,20
ALICANTE,2020-10-16,TE-INSTALAR TELELECTURA,BATERIA,13
ALICANTE,2020-10-16,CM-CAMBIO CLASE O MODELO,GALERIA,25
ALICANTE,2020-10-16,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2020-10-16,CM-CAMBIO CLASE O MODELO,FACHADA,13
ALICANTE,2020-10-16,ED-CAMBIO POR EDAD,BATERIA,13
ALICANTE,2020-10-16,ED-CAMBIO POR EDAD,BATERIA,13
ALICANTE,2020-10-16,ED-CAMBIO POR EDAD,BATERIA,25
ALICANTE,2020-10-16,ED-CAMBIO POR EDAD,BATERIA,13
ALICANTE,2020-10-16,CM-CAMBIO CLASE O MODELO,ARQUETA,13
ALICANTE,2020-10-17,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2020-10-17,ED-CAMBIO POR EDAD,FACHADA,20
ALICANTE,2020-10-17,TE-INSTALAR TELELECTURA,BATERIA,25
ALICANTE,2020-10-17,TE-INSTALAR TELELECTURA,BATERIA,13
ALICANTE,2020-10-17,ED-CAMBIO POR EDAD,ARQUETA,13
ALICANTE,2020-10-17,TE-INSTALAR TELELECTURA,FACHADA,13
ALICANTE,2020-10-17,ED-CAMBIO POR EDAD,GALERIA,13
ALICANTE,2020-10-17,TE-INSTALAR TELELECTURA,BATERIA,13
ALICANTE,2020-10-17,CM-CAMBIO CLASE O MODELO,GALERIA,15
ALICANTE,2020-10-17,TE-INSTALAR TELELECTURA,GALERIA,13
ALICANTE,2020-10-17,CM-CAMBIO CLASE O MODELO,ARQUETA,13
ALICANTE,2020-10-17,TE-INSTALAR TELELECTURA,BATERIA,20
ALICANTE,2020-10-18,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2020-10-18,TE-INSTALAR TELELECTURA,ARQUETA,13
ALICANTE,2020-10-18,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2020-10-18,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2020-10-18,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2020-10-18,TE-INSTALAR TELELECTURA,ARQUETA,13
ALICANTE,2020-10-18,CM-CAMBIO CLASE O MODELO,GALERIA,15
ALICANTE,2020-10-18,TE-INSTALAR TELELECTURA,ARQUETA,13
ALICANTE,2020-10-18,CM-CAMBIO CLASE O MODELO,ARQUETA,13
ALICANTE,2020-10-18,TE-INSTALAR TELELECTURA,ARQUETA,13
ALICANTE,2020-10-18,CM-CAMBIO CLASE O MODELO,ARQUETA,13
ALICANTE,2020-10-18,TE-INSTALAR TELELECTURA,ARQUETA,15
ALICANTE,2020-10-18,CM-CAMBIO CLASE O MODELO,ARQUETA,13
ALICANTE,2020-10-18,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2020-10-18,CM-CAMBIO CLASE O MODELO,FACHADA,13
ALICANTE,2020-10-18,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2020-10-19,TE-INSTALAR TELELECTURA,BATERIA,13
ALICANTE,2020-10-19,ED-CAMBIO POR EDAD,GALERIA,20
ALICANTE,2020-10-19,ED-CAMBIO POR EDAD,ARQUETA,13
ALICANTE,2020-10-19,TE-INSTALAR TELELECTURA,BATERIA,13
ALICANTE,2020-10-19,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2020-10-19,CM-CAMBIO CLASE O MODELO,ARQUETA,20
ALICANTE,2020-10-20,TE-INSTALAR TELELECTURA,ARQUETA,25
ALICANTE,2020-10-20,CM-CAMBIO CLASE O MODELO,FACHADA,13
ALICANTE,2020-10-20,TE-INSTALAR TELELECTURA,FACHADA,13
ALICANTE,2020-10-20,CM-CAMBIO CLASE O MODELO,FACHADA,20
ALICANTE,2020-10-20,TE-INSTALAR TELELECTURA,ARQUETA,13
ALICANTE,2020-10-20,ED-CAMBIO POR EDAD,ARQUETA,13
ALICANTE,2020-10-20,ED-CAMBIO POR EDAD,GALERIA,25
ALICANTE,2020-10-21,CM-CAMBIO CLASE O MODELO,GALERIA,15
ALICANTE,2020-10-21,CM-CAMBIO CLASE O MODELO,GALERIA,15
ALICANTE,2020-10-21,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2020-10-21,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2020-10-21,TE-INSTALAR TELELECTURA,FACHADA,13
ALICANTE,2020-10-22,TE-INSTALAR TELELECTURA,GALERIA,15
ALICANTE,2020-10-22,CM-CAMBIO CLASE O MODELO,ARQUETA,13
ALICANTE,2020-10-22,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2020-10-22,ED-CAMBIO POR EDAD,BATERIA,15
ALICANTE,2020-10-22,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2020-10-22,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2020-10-22,ED-CAMBIO POR EDAD,ARQUETA,15
ALICANTE,2020-10-22,TE-INSTALAR TELELECTURA,BATERIA,13
ALICANTE,2020-10-22,ED-CAMBIO POR EDAD,GALERIA,20
ALICANTE,2020-10-22,TE-INSTALAR TELELECTURA,GALERIA,13
ALICANTE,2020-10-22,CM-CAMBIO CLASE O MODELO,ARQUETA,13
ALICANTE,2020-10-22,TE-INSTALAR TELELECTURA,FACHADA,13
ALICANTE,2020-10-22,TE-INSTALAR TELELECTURA,BATERIA,15
ALICANTE,2020-10-23,CM-CAMBIO CLASE O MODELO,FACHADA,13
ALICANTE,2020-10-23,TE-INSTALAR TELELECTURA,GALERIA,20
ALICANTE,2020-10-23,ED-CAMBIO POR EDAD,ARQUETA,13
ALICANTE,2020-10-23,ED-CAMBIO POR EDAD,FACHADA,15
ALICANTE,2020-10-23,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2020-10-23,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2020-10-23,TE-INSTALAR TELELECTURA,GALERIA,25
ALICANTE,2020-10-23,TE-INSTALAR TELELECTURA,FACHADA,13
ALICANTE,2020-10-23,CM-CAMBIO CLASE O MODELO,ARQUETA,13
ALICANTE,2020-10-23,CM-CAMBIO CLASE O MODELO,FACHADA,15
ALICANTE,2020-10-24,TE-INSTALAR TELELECTURA,ARQUETA,20
ALICANTE,2020-10-24,ED-CAMBIO POR EDAD,BATERIA,20
ALICANTE,2020-10-24,TE-INSTALAR TELELECTURA,GALERIA,13
ALICANTE,2020-10-24,TE-INSTALAR TELELECTURA,GALERIA,13
ALICANTE,2020-10-24,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2020-10-24,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2020-10-24,CM-CAMBIO CLASE O MODELO,FACHADA,15
ALICANTE,2020-10-24,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2020-10-24,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2020-10-24,ED-CAMBIO POR EDAD,ARQUETA,13
ALICANTE,2020-10-25,TE-INSTALAR TELELECTURA,FACHADA,13
ALICANTE,2020-10-25,CM-CAMBIO CLASE O MODELO,FACHADA,25
ALICANTE,2020-10-25,ED-CAMBIO POR EDAD,BATERIA,13
ALICANTE,2020-10-25,TE-INSTALAR TELELECTURA,FACHADA,13
ALICANTE,2020-10-25,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2020-10-25,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2020-10-25,ED-CAMBIO POR EDAD,GALERIA,13
ALICANTE,2020-10-25,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2020-10-25,ED-CAMBIO POR EDAD,BATERIA,13
ALICANTE,2020-10-26,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2020-10-26,CM-CAMBIO CLASE O MODELO,GALERIA,20
ALICANTE,2020-10-26,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2020-10-26,TE-INSTALAR TELELECTURA,BATERIA,13
ALICANTE,2020-10-26,TE-INSTALAR TELELECTURA,BATERIA,13
ALICANTE,2020-10-26,CM-CAMBIO CLASE O MODELO,GALERIA,20
ALICANTE,2020-10-26,CM-CAMBIO CLASE O MODELO,ARQUETA,13
ALICANTE,2020-10-27,TE-INSTALAR TELELECTURA,ARQUETA,25
ALICANTE,2020-10-27,ED-CAMBIO POR EDAD,BATERIA,13
ALICANTE,2020-10-27,TE-INSTALAR TELELECTURA,BATERIA,13
ALICANTE,2020-10-27,ED-CAMBIO POR EDAD,BATERIA,13
ALICANTE,2020-10-27,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2020-10-27,ED-CAMBIO POR EDAD,BATERIA,13
ALICANTE,2020-10-27,ED-CAMBIO POR EDAD,ARQUETA,13
ALICANTE,2020-10-27,CM-CAMBIO CLASE O MODELO,BATERIA,15
ALICANTE,2020-10-27,PA-PARADO,GALERIA,13
ALICANTE,2020-10-27,CM-CAMBIO CLASE O MODELO,ARQUETA,15
ALICANTE,2020-10-27,ED-CAMBIO POR EDAD,FACHADA,15
ALICANTE,2020-10-27,CM-CAMBIO CLASE O MODELO,GALERIA,20
ALICANTE,2020-10-27,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2020-10-27,TE-INSTALAR TELELECTURA,ARQUETA,15
ALICANTE,2020-10-27,TE-INSTALAR TELELECTURA,BATERIA,13
ALICANTE,2020-10-28,TE-INSTALAR TELELECTURA,GALERIA,13
ALICANTE,2020-10-28,CM-CAMBIO CLASE O MODELO,ARQUETA,25
ALICANTE,2020-10-28,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2020-10-28,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2020-10-28,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2020-10-28,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2020-10-28,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2020-10-28,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2020-10-28,ED-CAMBIO POR EDAD,BATERIA,13
ALICANTE,2020-10-28,TE-INSTALAR TELELECTURA,ARQUETA,13
ALICANTE,2020-10-28,TE-INSTALAR TELELECTURA,GALERIA,15
ALICANTE,2020-10-28,CM-CAMBIO CLASE O MODELO,ARQUETA,13
ALICANTE,2020-10-28,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2020-10-28,TE-INSTALAR TELELECTURA,ARQUETA,15
ALICANTE,2020-11-01,ED-CAMBIO POR EDAD,FACHADA,20
ALICANTE,2020-11-01,TE-INSTALAR TELELECTURA,FACHADA,13
ALICANTE,2020-11-01,TE-INSTALAR TELELECTURA,ARQUETA,13
ALICANTE,2020-11-01,ED-CAMBIO POR EDAD,ARQUETA,20
ALICANTE,2020-11-01,ED-CAMBIO POR EDAD,GALERIA,15
ALICANTE,2020-11-01,MR-MARCHA AL REVES,BATERIA,15
ALICANTE,2020-11-01,ED-CAMBIO POR EDAD,BATERIA,13
ALICANTE,2020-11-01,TE-INSTALAR TELELECTURA,GALERIA,13
ALICANTE,2020-11-01,TE-INSTALAR TELELECTURA,BATERIA,13
ALICANTE,2020-11-01,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2020-11-01,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2020-11-02,CM-CAMBIO CLASE O MODELO,ARQUETA,15
ALICANTE,2020-11-02,TE-INSTALAR TELELECTURA,GALERIA,13
ALICANTE,2020-11-02,TE-INSTALAR TELELECTURA,GALERIA,13
ALICANTE,2020-11-02,ED-CAMBIO POR EDAD,BATERIA,20
ALICANTE,2020-11-02,TE-INSTALAR TELELECTURA,GALERIA,15
ALICANTE,2020-11-02,CM-CAMBIO CLASE O MODELO,ARQUETA,13
ALICANTE,2020-11-02,ED-CAMBIO POR EDAD,GALERIA,13
ALICANTE,2020-11-02,TE-INSTALAR TELELECTURA,BATERIA,13
ALICANTE,2020-11-02,TE-INSTALAR TELELECTURA,ARQUETA,13
ALICANTE,2020-11-02,ED-CAMBIO POR EDAD,BATERIA,13
ALICANTE,2020-11-02,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2020-11-02,TE-INSTALAR TELELECTURA,ARQUETA,13
ALICANTE,2020-11-02,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2020-11-02,TE-INSTALAR TELELECTURA,FACHADA,15
ALICANTE,2020-11-03,TE-INSTALAR TELELECTURA,BATERIA,20
ALICANTE,2020-11-03,CM-CAMBIO CLASE O MODELO,BATERIA,15
ALICANTE,2020-11-03,TE-INSTALAR TELELECTURA,BATERIA,13
ALICANTE,2020-11-03,TE-INSTALAR TELELECTURA,FACHADA,15
ALICANTE,2020-11-03,TE-INSTALAR TELELECTURA,GALERIA,13
ALICANTE,2020-11-03,ED-CAMBIO POR EDAD,GALERIA,13
ALICANTE,2020-11-03,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2020-11-03,ED-CAMBIO POR EDAD,BATERIA,13
ALICANTE,2020-11-03,RO-CONTADOR ROTO,BATERIA,13
ALICANTE,2020-11-03,ED-CAMBIO POR EDAD,BATERIA,13
ALICANTE,2020-11-03,TE-INSTALAR TELELECTURA,GALERIA,13
ALICANTE,2020-11-03,TE-INSTALAR TELELECTURA,ARQUETA,13
ALICANTE,2020-11-03,CM-CAMBIO CLASE O MODELO,BATERIA,20
ALICANTE,2020-11-03,TE-INSTALAR TELELECTURA,ARQUETA,15
ALICANTE,2020-11-03,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2020-11-03,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2020-11-04,CM-CAMBIO CLASE O MODELO,ARQUETA,13
ALICANTE,2020-11-04,CM-CAMBIO CLASE O MODELO,ARQUETA,13
ALICANTE,2020-11-04,ED-CAMBIO POR EDAD,GALERIA,20
ALICANTE,2020-11-04,TE-INSTALAR TELELECTURA,FACHADA,13
ALICANTE,2020-11-04,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2020-11-04,ED-CAMBIO POR EDAD,ARQUETA,15
ALICANTE,2020-11-04,CM-CAMBIO CLASE O MODELO,FACHADA,13
ALICANTE,2020-11-04,ED-CAMBIO POR EDAD,BATERIA,25
ALICANTE,2020-11-04,ED-CAMBIO POR EDAD,BATERIA,13
ALICANTE,2020-11-04,CM-CAMBIO CLASE O MODELO,FACHADA,15
ALICANTE,2020-11-04,CM-CAMBIO CLASE O MODELO,ARQUETA,13
ALICANTE,2020-11-05,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2020-11-05,TE-INSTALAR TELELECTURA,FACHADA,13
ALICANTE,2020-11-05,TE-INSTALAR TELELECTURA,BATERIA,13
ALICANTE,2020-11-05,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2020-11-05,TE-INSTALAR TELELECTURA,ARQUETA,20
ALICANTE,2020-11-05,TE-INSTALAR TELELECTURA,BATERIA,15
ALICANTE,2020-11-05,CM-CAMBIO CLASE O MODELO,ARQUETA,20
ALICANTE,2020-11-05,TE-INSTALAR TELELECTURA,FACHADA,15
ALICANTE,2020-11-06,TE-INSTALAR TELELECTURA,ARQUETA,13
ALICANTE,2020-11-06,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2020-11-06,CM-CAMBIO CLASE O MODELO,ARQUETA,13
ALICANTE,2020-11-06,ED-CAMBIO POR EDAD,FACHADA,15
ALICANTE,2020-11-06,CM-CAMBIO CLASE O MODELO,ARQUETA,25
ALICANTE,2020-11-06,ED-CAMBIO POR EDAD,ARQUETA,13
ALICANTE,2020-11-06,CM-CAMBIO CLASE O MODELO,GALERIA,25
ALICANTE,2020-11-06,ED-CAMBIO POR EDAD,ARQUETA,15
ALICANTE,2020-11-07,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2020-11-07,CM-CAMBIO CLASE O MODELO,FACHADA,13
ALICANTE,2020-11-07,CM-CAMBIO CLASE O MODELO,FACHADA,13
ALICANTE,2020-11-07,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2020-11-07,TE-INSTALAR TELELECTURA,GALERIA,13
ALICANTE,2020-11-07,CM-CAMBIO CLASE O MODELO,FACHADA,13
ALICANTE,2020-11-07,ED-CAMBIO POR EDAD,ARQUETA,13
ALICANTE,2020-11-07,CM-CAMBIO CLASE O MODELO,FACHADA,25
ALICANTE,2020-11-07,CM-CAMBIO CLASE O MODELO,GALERIA,20
ALICANTE,2020-11-07,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2020-11-07,CM-CAMBIO CLASE O MODELO,ARQUETA,13
ALICANTE,2020-11-07,TE-INSTALAR TELELECTURA,FACHADA,13
ALICANTE,2020-11-08,TE-INSTALAR TELELECTURA,FACHADA,13
ALICANTE,2020-11-08,TE-INSTALAR TELELECTURA,FACHADA,13
ALICANTE,2020-11-08,TE-INSTALAR TELELECTURA,ARQUETA,13
ALICANTE,2020-11-08,TE-INSTALAR TELELECTURA,FACHADA,15
ALICANTE,2020-11-08,CM-CAMBIO CLASE O MODELO,FACHADA,13
ALICANTE,2020-11-08,TE-INSTALAR TELELECTURA,FACHADA,15
ALICANTE,2020-11-08,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2020-11-08,ED-CAMBIO POR EDAD,BATERIA,15
ALICANTE,2020-11-08,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2020-11-08,CM-CAMBIO CLASE O MODELO,ARQUETA,13
ALICANTE,2020-11-08,TE-INSTALAR TELELECTURA,FACHADA,13
ALICANTE,2020-11-08,TE-INSTALAR TELELECTURA,BATERIA,13
ALICANTE,2020-11-08,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2020-11-08,CM-CAMBIO CLASE O MODELO,FACHADA,13
ALICANTE,2020-11-09,TE-INSTALAR TELELECTURA,ARQUETA,15
ALICANTE,2020-11-09,ED-CAMBIO POR EDAD,GALERIA,25
ALICANTE,2020-11-09,CM-CAMBIO CLASE O MODELO,FACHADA,13
ALICANTE,2020-11-09,ED-CAMBIO POR EDAD,ARQUETA,13
ALICANTE,2020-11-09,TE-INSTALAR TELELECTURA,BATERIA,13
ALICANTE,2020-11-09,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2020-11-09,ED-CAMBIO POR EDAD,ARQUETA,13
ALICANTE,2020-11-09,CM-CAMBIO CLASE O MODELO,ARQUETA,13
ALICANTE,2020-11-09,CM-CAMBIO CLASE O MODELO,FACHADA,13
ALICANTE,2020-11-09,CM-CAMBIO CLASE O MODELO,ARQUETA,20
ALICANTE,2020-11-09,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2020-11-10,CM-CAMBIO CLASE O MODELO,ARQUETA,13
ALICANTE,2020-11-10,ED-CAMBIO POR EDAD,GALERIA,13
ALICANTE,2020-11-10,TE-INSTALAR TELELECTURA,GALERIA,15
ALICANTE,2020-11-10,TE-INSTALAR TELELECTURA,GALERIA,15
ALICANTE,2020-11-10,TE-INSTALAR TELELECTURA,BATERIA,13
ALICANTE,2020-11-10,TE-INSTALAR TELELECTURA,BATERIA,13
ALICANTE,2020-11-10,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2020-11-10,ED-CAMBIO POR EDAD,ARQUETA,13
ALICANTE,2020-11-10,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2020-11-11,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2020-11-11,TE-INSTALAR TELELECTURA,BATERIA,15
ALICANTE,2020-11-11,TE-INSTALAR TELELECTURA,BATERIA,13
ALICANTE,2020-11-11,CM-CAMBIO CLASE O MODELO,FACHADA,13
ALICANTE,2020-11-11,TE-INSTALAR TELELECTURA,FACHADA,13
ALICANTE,2020-11-11,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2020-11-11,TE-INSTALAR TELELECTURA,BATERIA,20
ALICANTE,2020-11-12,ED-CAMBIO POR EDAD,GALERIA,13
ALICANTE,2020-11-12,CM-CAMBIO CLASE O MODELO,BATERIA,20
ALICANTE,2020-11-12,ED-CAMBIO POR EDAD,GALERIA,13
ALICANTE,2020-11-12,ED-CAMBIO POR EDAD,ARQUETA,25
ALICANTE,2020-11-12,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2020-11-13,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2020-11-13,ED-CAMBIO POR EDAD,ARQUETA,13
ALICANTE,2020-11-13,TE-INSTALAR TELELECTURA,ARQUETA,13
ALICANTE,2020-11-13,CM-CAMBIO CLASE O MODELO,FACHADA,15
ALICANTE,2020-11-13,CM-CAMBIO CLASE O MODELO,FACHADA,15
ALICANTE,2020-11-13,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2020-11-14,ED-CAMBIO POR EDAD,ARQUETA,13
ALICANTE,2020-11-14,CM-CAMBIO CLASE O MODELO,ARQUETA,15
ALICANTE,2020-11-14,ED-CAMBIO POR EDAD,BATERIA,20
ALICANTE,2020-11-14,CM-CAMBIO CLASE O MODELO,BATERIA,25
ALICANTE,2020-11-14,CM-CAMBIO CLASE O MODELO,GALERIA,15
ALICANTE,2020-11-14,TE-INSTALAR TELELECTURA,GALERIA,25
ALICANTE,2020-11-14,CM-CAMBIO CLASE O MODELO,ARQUETA,20
ALICANTE,2020-11-14,ED-CAMBIO POR EDAD,BATERIA,15
ALICANTE,2020-11-14,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2020-11-14,ED-CAMBIO POR EDAD,ARQUETA,13
ALICANTE,2020-11-14,ED-CAMBIO POR EDAD,FACHADA,20
ALICANTE,2020-11-14,CM-CAMBIO CLASE O MODELO,GALERIA,25
ALICANTE,2020-11-15,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2020-11-15,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2020-11-15,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2020-11-15,ED-CAMBIO POR EDAD,ARQUETA,13
ALICANTE,2020-11-15,CM-CAMBIO CLASE O MODELO,FACHADA,13
ALICANTE,2020-11-15,CM-CAMBIO CLASE O MODELO,FACHADA,13
ALICANTE,2020-11-15,ED-CAMBIO POR EDAD,BATERIA,13
ALICANTE,2020-11-15,ED-CAMBIO POR EDAD,GALERIA,15
ALICANTE,2020-11-15,TE-INSTALAR TELELECTURA,BATERIA,13
ALICANTE,2020-11-15,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2020-11-15,CM-CAMBIO CLASE O MODELO,ARQUETA,20
ALICANTE,2020-11-15,CM-CAMBIO CLASE O MODELO,FACHADA,13
ALICANTE,2020-11-15,TE-INSTALAR TELELECTURA,ARQUETA,13
ALICANTE,2020-11-15,MR-MARCHA AL REVES,GALERIA,13
ALICANTE,2020-11-15,ED-CAMBIO POR EDAD,GALERIA,13
ALICANTE,2020-11-16,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2020-11-16,ED-CAMBIO POR EDAD,BATERIA,13
ALICANTE,2020-11-16,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2020-11-16,TE-INSTALAR TELELECTURA,ARQUETA,25
ALICANTE,2020-11-16,TE-INSTALAR TELELECTURA,FACHADA,20
ALICANTE,2020-11-16,CM-CAMBIO CLASE O MODELO,GALERIA,20
ALICANTE,2020-11-17,TE-INSTALAR TELELECTURA,FACHADA,13
ALICANTE,2020-11-17,CM-CAMBIO CLASE O MODELO,BATERIA,20
ALICANTE,2020-11-17,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2020-11-17,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2020-11-17,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2020-11-17,CM-CAMBIO CLASE O MODELO,FACHADA,15
ALICANTE,2020-11-17,ED-CAMBIO POR EDAD,BATERIA,13
ALICANTE,2020-11-17,ED-CAMBIO POR EDAD,GALERIA,13
ALICANTE,2020-11-17,TE-INSTALAR TELELECTURA,BATERIA,20
ALICANTE,2020-11-17,ED-CAMBIO POR EDAD,FACHADA,15
ALICANTE,2020-11-18,ED-CAMBIO POR EDAD,GALERIA,15
ALICANTE,2020-11-18,ED-CAMBIO POR EDAD,GALERIA,13
ALICANTE,2020-11-18,CM-CAMBIO CLASE O MODELO,ARQUETA,20
ALICANTE,2020-11-18,CM-CAMBIO CLASE O MODELO,FACHADA,13
ALICANTE,2020-11-18,ED-CAMBIO POR EDAD,ARQUETA,13
ALICANTE,2020-11-18,ED-CAMBIO POR EDAD,GALERIA,15
ALICANTE,2020-11-18,TE-INSTALAR TELELECTURA,BATERIA,13
ALICANTE,2020-11-18,TE-INSTALAR TELELECTURA,GALERIA,13
ALICANTE,2020-11-18,ED-CAMBIO POR EDAD,GALERIA,13
ALICANTE,2020-11-19,TE-INSTALAR TELELECTURA,FACHADA,13
ALICANTE,2020-11-19,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2020-11-19,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2020-11-19,ED-CAMBIO POR EDAD,GALERIA,13
ALICANTE,2020-11-19,TE-INSTALAR TELELECTURA,ARQUETA,13
ALICANTE,2020-11-19,TE-INSTALAR TELELECTURA,GALERIA,13
ALICANTE,2020-11-19,TE-INSTALAR TELELECTURA,FACHADA,13
ALICANTE,2020-11-19,CM-CAMBIO CLASE O MODELO,FACHADA,13
ALICANTE,2020-11-19,TE-INSTALAR TELELECTURA,FACHADA,13
ALICANTE,2020-11-20,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2020-11-20,ED-CAMBIO POR EDAD,BATERIA,20
ALICANTE,2020-11-20,TE-INSTALAR TELELECTURA,GALERIA,20
ALICANTE,2020-11-20,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2020-11-20,TE-INSTALAR TELELECTURA,BATERIA,13
ALICANTE,2020-11-20,TE-INSTALAR TELELECTURA,FACHADA,13
ALICANTE,2020-11-20,TE-INSTALAR TELELECTURA,BATERIA,20
ALICANTE,2020-11-20,TE-INSTALAR TELELECTURA,BATERIA,13
ALICANTE,2020-11-20,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2020-11-20,TE-INSTALAR TELELECTURA,FACHADA,13
ALICANTE,2020-11-20,CM-CAMBIO CLASE O MODELO,ARQUETA,20
ALICANTE,2020-11-20,CM-CAMBIO CLASE O MODELO,ARQUETA,13
ALICANTE,2020-11-20,TE-INSTALAR TELELECTURA,GALERIA,13
ALICANTE,2020-11-20,TE-INSTALAR TELELECTURA,ARQUETA,13
ALICANTE,2020-11-20,ED-CAMBIO POR EDAD,GALERIA,13
ALICANTE,2020-11-21,ED-CAMBIO POR EDAD,BATERIA,13
ALICANTE,2020-11-21,TE-INSTALAR TELELECTURA,GALERIA,13
ALICANTE,2020-11-21,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2020-11-21,TE-INSTALAR TELELECTURA,FACHADA,13
ALICANTE,2020-11-21,ED-CAMBIO POR EDAD,BATERIA,15
ALICANTE,2020-11-21,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2020-11-21,TE-INSTALAR TELELECTURA,FACHADA,13
ALICANTE,2020-11-21,CM-CAMBIO CLASE O MODELO,FACHADA,13
ALICANTE,2020-11-21,TE-INSTALAR TELELECTURA,FACHADA,13
